,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
313,-5657.89,1191.5,-0.00592,0.95855,0.47336,0.00319
314,-5622.79,1371.29,-0.00429,0.98397,0.4877,0.00725
315,-5757.03,1411.87,-0.01076,0.96443,0.47146,0.00195
316,-5668.11,1315.86,-0.00018,0.89718,0.44841,0.00781
317,-5577.07,1411.14,0.00559,0.93637,0.47377,0.01724
318,-5324.84,1364.87,0.00529,0.97302,0.4918,0.01099
319,-5423.55,1418.99,0.00342,0.94411,0.47548,0.00732
320,-5558.96,1271.28,0.00603,0.92963,0.47085,0.01122
321,-5700.23,1175.18,0.01769,0.93195,0.48366,0.01614
322,-5590.23,1223.72,0.02005,0.96296,0.50153,0.01186
323,-5367.31,1344.59,0.00797,0.98781,0.50188,0.00404
324,-5826.89,1518.6,0.00189,0.94734,0.47556,0.00156
325,-5668.31,1345.44,0.00095,0.95445,0.47818,0.00211
326,-5401.32,1285.46,-0.00495,0.93865,0.46438,0.00218
327,-5395.72,1245.61,-0.00341,0.93904,0.46611,0.00073
328,-5788.19,1359.76,0.00065,0.93724,0.46928,0.0016
329,-5687.9,1377.48,-0.00293,0.94329,0.46871,0.0042
330,-5662.02,1319.38,6e-05,0.92177,0.46094,0.0033
331,-5661.74,1448.1,0.00195,1.00594,0.50492,0.00387
332,-5636.31,1278.71,0.00478,0.92056,0.46506,0.00573
333,-5558.95,1334.96,-0.00637,0.95306,0.47016,0.00226
334,-5569.58,1285.28,0.00595,0.99423,0.50307,0.00895
335,-5645.97,1472.72,0.00498,0.95832,0.48414,0.00858
336,-5593.96,1235.15,0.00847,0.95597,0.48645,0.01834
337,-5495.0,1267.04,0.02215,0.92651,0.4854,0.01785
338,-5543.34,1252.36,0.00579,0.94989,0.48073,0.00846
339,-5480.54,1142.89,-0.00406,0.96322,0.47755,0.0031
340,-5625.0,1261.21,-0.0024,0.93312,0.46415,0.00483
341,-5468.71,1210.31,0.00223,0.93853,0.4715,0.00162
342,-5540.25,1399.55,0.00217,0.95492,0.47963,0.00405
343,-5802.14,1442.81,-0.00937,0.94856,0.46491,0.00205
344,-5577.74,1207.48,-0.00276,0.93655,0.46551,0.00223
345,-5559.2,1388.04,-0.00573,0.929,0.45877,0.00206
346,-5459.78,1425.64,-0.00913,0.92639,0.45407,0.00213
347,-5595.08,1303.62,-0.0134,0.91864,0.44593,0.00722
348,-5721.56,1265.83,-0.00491,0.93621,0.46319,0.00402
349,-5613.53,1258.86,0.00264,0.88132,0.4433,0.00472
350,-5613.77,1318.56,-0.01001,0.9496,0.46479,0.00228
351,-5677.32,1352.43,0.00574,0.94978,0.48063,0.00963
352,-5605.37,1459.27,-0.00083,0.92149,0.45992,0.00179
353,-5529.48,1366.16,0.00076,0.95136,0.47644,0.00128
354,-5753.17,1375.57,-0.00231,0.97937,0.48738,0.00885
355,-5457.6,1344.38,-0.00475,0.94156,0.46603,0.00676
356,-5657.88,1270.51,0.00499,0.93396,0.47197,0.00553
357,-5508.93,1393.0,-0.00418,0.92576,0.45869,0.00248
358,-5651.53,1329.37,-0.00212,0.98405,0.4899,0.00171
359,-5727.42,1506.13,0.00536,0.97746,0.49409,0.0056
360,-5419.46,1253.86,-0.00663,0.93968,0.46321,0.00201
361,-5390.26,1196.08,-0.00194,0.96869,0.48241,0.00369
362,-5288.45,1384.9,-0.00665,0.95509,0.4709,0.00164
363,-5511.84,1289.83,-0.00829,0.94595,0.46469,0.00447
364,-5436.6,1208.25,-0.00179,0.94666,0.47154,0.00196
365,-5560.42,1261.4,-0.00243,0.98603,0.49058,0.00048
366,-5640.82,1520.2,0.00331,0.90101,0.45382,0.00642
367,-5476.85,1229.47,-0.01161,0.99534,0.48606,0.0098
368,-5572.82,1485.68,0.00147,0.9454,0.47417,0.00294
369,-5709.33,1380.12,0.00132,0.96046,0.48154,0.00293
370,-5507.29,1505.44,-0.00609,0.92377,0.45579,0.00125
371,-5489.59,1166.13,-0.00031,0.96483,0.48211,0.02017
372,-5544.04,1225.63,-0.00064,0.9681,0.48341,0.00176
373,-5502.79,1191.2,-9e-05,0.94704,0.47343,0.00194
374,-5361.73,1284.16,-0.00309,0.90358,0.4487,0.00036
375,-5524.75,1365.53,0.0128,0.88963,0.45761,0.0149
376,-5377.31,1364.32,-0.00347,0.9233,0.45818,0.00682
377,-5543.4,1447.63,-0.00306,0.94976,0.47182,0.00207
378,-5620.73,1441.06,-0.00562,0.89743,0.44309,0.00082
379,-5547.48,1305.26,-0.00614,0.96696,0.47734,0.00243
380,-5560.63,1453.53,0.00201,0.94865,0.47633,0.00133
381,-5785.2,1280.55,-0.00097,0.93094,0.4645,0.00215
382,-5473.72,1365.69,0.01569,0.9681,0.49974,0.0099
383,-5435.61,1294.94,-0.00743,0.97202,0.47858,0.00441
384,-5805.63,1368.31,-0.00134,0.96527,0.48129,0.00469
385,-5557.61,1266.68,-0.00338,0.94135,0.4673,0.01866
386,-5694.2,1350.67,0.00475,0.92857,0.46904,0.01025
387,-5760.94,1377.19,-0.00982,0.93576,0.45806,0.01042
388,-5599.66,1267.32,-0.00796,0.94408,0.46408,0.00442
389,-5590.02,1180.36,-0.00661,0.93364,0.46021,0.00274
390,-5581.61,1383.88,-0.00423,0.96436,0.47795,0.00389
391,-5540.67,1353.73,0.0018,0.94725,0.47542,0.00445
392,-5691.83,1192.0,-0.00471,0.93791,0.46425,0.00248
393,-5673.73,1386.02,-0.01055,0.93002,0.45446,0.0028
394,-5581.15,1287.22,-0.00035,0.92024,0.45977,0.00373
395,-5514.99,1193.33,0.00091,0.92879,0.4653,0.01188
396,-5521.01,1604.38,0.00241,0.96086,0.48284,0.00695
397,-5522.14,1149.13,-0.00515,0.9385,0.4641,0.00288
398,-5540.63,1392.19,-0.00995,0.93869,0.4594,0.00392
399,-5640.84,1295.53,-0.00827,0.96936,0.47641,0.00301
400,-5641.02,1223.14,0.00252,0.99197,0.49851,0.00798
401,-5453.84,1295.0,0.01554,0.95474,0.49291,0.01039
402,-5488.5,1249.42,-0.00286,0.98958,0.49193,0.00731
403,-5531.93,1240.26,0.0156,0.95638,0.49379,0.01221
404,-5380.35,1242.06,0.01868,0.94876,0.49305,0.03783
405,-5695.97,1315.22,0.00016,0.9511,0.47571,0.02496
406,-5610.33,1138.72,0.01605,0.95783,0.49497,0.02713
407,-5486.97,1239.51,-0.0058,0.956,0.4722,0.00909
408,-5616.81,1311.5,0.00166,0.94211,0.47271,0.00715
409,-5631.09,1275.29,0.00132,0.94995,0.4763,0.00459
410,-5500.91,1250.14,0.00752,0.94221,0.47862,0.00389
