,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
345,-6178.53,1014.33,0.06933,0.97818,0.55843,0.09399
346,-6354.16,1091.98,0.07768,0.98543,0.57039,0.1201
347,-6103.66,954.0,0.09069,0.9984,0.58989,0.08378
348,-6235.58,1001.17,0.02566,0.98013,0.51573,0.03817
349,-6260.22,1144.42,-0.00601,0.94744,0.46771,0.02783
350,-6291.62,1005.41,0.04354,0.96874,0.52791,0.01933
351,-6173.41,1023.8,0.01478,1.01185,0.52071,0.03178
352,-6268.27,1005.92,0.01401,0.96262,0.49532,0.03843
353,-6090.78,903.23,0.04712,0.9492,0.52172,0.08321
354,-6139.3,928.47,0.07849,0.96801,0.56249,0.08896
355,-6178.59,1064.18,0.06548,0.97933,0.55515,0.10966
356,-6324.27,1027.47,0.07065,1.00884,0.57507,0.03817
357,-6271.29,1004.24,0.02611,0.95774,0.50498,0.03813
358,-6148.63,977.8,0.01975,0.96171,0.50061,0.03726
359,-6145.88,1006.48,0.1445,0.94928,0.61914,0.12151
360,-6222.96,1070.24,0.13751,0.96576,0.62039,0.14619
361,-6276.88,1036.0,0.05254,0.92433,0.51471,0.0541
362,-6412.21,1137.1,0.10918,0.96679,0.59257,0.32136
363,-6234.2,929.5,0.07771,0.98597,0.5707,0.52772
364,-6378.58,1063.85,0.09,0.973,0.5765,0.21122
365,-6354.83,1041.41,0.10005,0.97072,0.58541,0.38151
366,-6171.38,946.51,0.12633,0.97221,0.61243,0.08999
367,-6153.42,1023.44,0.10991,0.99059,0.6052,0.14935
368,-6299.61,1058.45,0.08403,0.97738,0.57272,0.15855
369,-6367.11,981.77,0.07544,0.98037,0.56563,0.16005
370,-6280.29,1066.4,0.04828,0.97577,0.53616,0.09955
371,-6268.19,1056.51,0.06315,0.95581,0.54105,0.05546
372,-6315.47,1107.99,0.09523,0.98505,0.58776,0.07154
373,-6237.6,974.35,0.15535,1.0297,0.67021,0.89304
374,-6320.25,1189.79,0.47819,1.01735,0.98686,0.55671
375,-6411.41,1192.33,0.02971,1.06945,0.56443,0.30941
376,-6235.33,960.64,0.09733,0.96579,0.58022,0.1354
377,-6467.78,1139.7,0.09496,0.97642,0.58317,0.10413
378,-6259.59,993.41,0.09236,0.97698,0.58084,0.11618
379,-6295.46,1000.14,0.16317,0.98118,0.65376,0.28858
380,-6147.84,854.61,0.06294,0.99052,0.5582,0.151
381,-6379.1,889.6,0.00596,0.94647,0.47919,0.05056
382,-6156.25,975.79,0.013,1.02885,0.52742,0.01784
