,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
385,-31970.93,5027.75,-0.00762,0.97154,0.47815,0.0002
386,-31725.42,5192.74,-0.00856,0.95707,0.46997,0.00045
387,-32777.48,4713.17,-0.00445,0.97361,0.48235,0.00048
388,-33119.07,5095.0,-0.01124,0.99019,0.48385,0.00089
389,-32633.37,4747.56,-0.00986,0.97192,0.4761,0.0005
390,-32380.76,5621.21,-0.00583,0.97928,0.4838,0.0004
391,-33088.75,5241.99,-0.00727,0.95985,0.47265,0.00166
392,-32587.45,4946.33,-0.00876,0.96142,0.47195,0.00045
393,-32689.03,5127.07,-0.00558,0.95377,0.4713,0.00194
394,-32648.84,4327.83,-0.00824,0.97469,0.47911,0.00126
395,-32748.3,5305.92,-0.0015,0.9755,0.48625,0.00373
396,-32139.48,4341.39,-0.01239,0.99982,0.48752,0.00129
397,-32253.3,4191.95,-0.01076,1.00252,0.4905,0.00223
398,-32011.88,5190.19,-0.01276,0.97759,0.47603,0.00244
399,-32214.61,5053.45,-0.01723,0.97941,0.47248,0.00223
400,-32893.43,4617.73,-0.00618,0.9961,0.49187,0.00228
401,-31737.69,4944.72,-0.00158,0.9985,0.49767,0.00345
402,-31891.24,4384.32,-0.01044,0.9933,0.48621,0.00176
403,-32629.34,4328.98,-0.00274,0.99694,0.49573,0.00209
404,-31818.53,4411.39,-0.0064,0.96901,0.47811,0.00293
405,-31732.05,3777.72,-0.00235,0.96862,0.48196,0.00357
406,-33387.28,5306.55,-0.01592,0.95512,0.46164,0.00258
407,-32588.96,4551.65,-0.00262,0.96265,0.4787,0.00297
