,avg_rews,std_rews,avg_actor_loss,avg_critic_loss,avg_policy_loss,avg_kl_divergence
342,-18462.7,4757.03,-0.00719,0.94639,0.46601,0.00044
343,-17328.9,4531.82,-0.00501,0.97665,0.48331,0.00118
344,-18182.35,5157.43,-0.00541,0.95158,0.47037,0.00018
345,-17261.74,4618.87,-0.00498,0.93899,0.46452,0.00026
346,-17150.48,4831.46,-0.00724,0.9778,0.48166,0.00288
347,-17822.45,4820.86,-0.00416,0.94914,0.47041,0.00054
348,-17307.57,4539.43,-0.00531,0.92171,0.45555,0.00085
349,-16890.39,4534.1,-0.00668,0.95108,0.46886,0.00027
350,-17744.53,4563.69,-0.00129,0.95663,0.47702,0.00116
351,-17725.84,5048.96,-0.00504,0.93956,0.46475,0.00111
352,-17063.61,4202.31,-0.0021,0.98587,0.49083,0.00128
353,-17279.34,4614.93,-0.00667,0.93011,0.45839,0.00018
354,-16341.07,4492.23,-0.00753,0.97502,0.47998,0.00033
355,-16628.24,4978.82,-0.00605,0.94021,0.46405,0.00046
356,-16810.39,4579.32,-0.00939,0.95921,0.47022,0.0006
357,-17280.61,4704.44,-0.0052,0.95196,0.47078,0.00212
358,-17241.59,4607.83,-0.00869,0.96727,0.47495,0.00169
359,-16750.92,4843.85,-0.00554,0.96208,0.4755,0.00027
360,-16973.47,4326.71,-0.0081,0.97672,0.48026,0.00098
361,-16637.78,4900.84,-0.00722,0.94937,0.46746,0.0007
362,-17695.48,5206.5,-0.00656,0.93607,0.46148,0.00033
363,-17451.98,4470.9,-0.00537,0.98415,0.48671,0.00102
364,-16958.14,4491.5,-0.004,0.94597,0.46898,0.00107
365,-17625.91,4610.45,-0.00181,0.97779,0.48709,0.00035
366,-17776.17,5111.2,-0.00487,0.94625,0.46826,0.00154
367,-16368.2,4452.82,-0.00633,1.00093,0.49413,0.00202
368,-17477.33,4490.02,-0.00581,0.97282,0.4806,0.00052
369,-16809.54,4408.42,-0.00876,0.96126,0.47187,0.00131
370,-16829.5,5001.93,-0.00203,0.95766,0.4768,0.00306
371,-16557.77,4522.31,-0.00646,0.96708,0.47708,0.00038
372,-17025.07,4928.33,-0.00503,0.98917,0.48956,0.00019
373,-17086.93,4803.79,-0.00501,0.96914,0.47956,0.00017
374,-17236.1,4710.1,-0.00522,0.9753,0.48243,7e-05
375,-16893.7,4577.18,-0.00622,0.97095,0.47925,0.00084
376,-17502.38,4966.51,-0.00488,0.9595,0.47487,0.00065
377,-17355.94,4559.42,-0.0031,0.94138,0.46759,0.00424
378,-17556.28,5023.35,-0.00488,0.96199,0.47612,0.00095
379,-17198.7,4592.45,-0.00715,0.96804,0.47687,0.00112
380,-17436.67,4554.45,-0.00468,0.979,0.48482,0.00061
381,-17639.0,5017.04,-0.00465,0.95212,0.47141,0.00046
382,-17181.14,4745.32,-0.01116,0.96108,0.46938,0.00199
383,-17243.7,4588.26,-0.00546,0.94698,0.46803,0.0016
384,-16873.62,4561.59,-0.0074,0.97076,0.47798,0.00046
385,-17203.4,4868.68,-0.00433,0.95398,0.47265,0.00158
386,-17749.45,4858.1,0.00029,0.98003,0.49031,0.00184
387,-16439.62,4484.64,-0.00615,0.9601,0.4739,0.00106
388,-17027.37,4791.78,-0.00109,1.00321,0.50051,0.00123
389,-17042.03,4567.13,-0.00614,0.97766,0.4827,0.0002
390,-16955.98,4901.19,-0.00325,0.93099,0.46225,0.00155
391,-16729.1,4813.47,-0.00607,0.94903,0.46845,0.00074
392,-17447.02,5335.22,-0.00869,0.9619,0.47226,0.00027
393,-16917.22,4531.83,-0.00309,0.99414,0.49398,0.00039
394,-17231.81,5422.95,-0.00999,0.9503,0.46516,0.00133
